ip.src,ip.dst,ip.len,ip.flags.df,ip.flags.mf,ip.fragment,ip.fragment.count,ip.fragments,ip.ttl,ip.proto,tcp.window_size,tcp.ack,tcp.seq,tcp.len,tcp.stream,tcp.urgent_pointer,tcp.flags,tcp.analysis.ack_rtt,tcp.segments,tcp.reassembled.length,http.request,udp.port,frame.time_relative,frame.time_delta,tcp.time_relative,tcp.time_delta
168430210,168430081,52,1,0,0.0,0.0,0.0,64,6,64240.0,1.0,0.0,0.0,6.0,0.0,18,2.0437e-05,0.0,0.0,0,0,3.561815693,2.0437e-05,2.0437e-05,2.0437e-05
168430081,168430210,678,1,0,0.0,0.0,0.0,128,6,131328.0,1.0,1.0,638.0,3.0,0.0,24,0.0,0.0,0.0,1,0,3.562081037,0.000265344,0.002684199,0.001666181
168430210,168430081,40,1,0,0.0,0.0,0.0,64,6,64128.0,639.0,1.0,0.0,3.0,0.0,16,2.3507e-05,0.0,0.0,0,0,3.562104544,2.3507e-05,0.002707706,2.3507e-05
168430081,168430210,674,1,0,0.0,0.0,0.0,128,6,131328.0,1.0,1.0,634.0,4.0,0.0,24,0.0,0.0,0.0,1,0,3.562316582,0.000212038,0.001841403,0.000554151
168430210,168430081,40,1,0,0.0,0.0,0.0,64,6,64128.0,635.0,1.0,0.0,4.0,0.0,16,1.7968e-05,0.0,0.0,0,0,3.56233455,1.7968e-05,0.001859371,1.7968e-05
168430081,168430210,40,1,0,0.0,0.0,0.0,128,6,131328.0,1.0,1.0,0.0,5.0,0.0,16,0.001476508,0.0,0.0,0,0,3.562477215,0.000142665,0.001504127,0.001476508
168430081,168430210,679,1,0,0.0,0.0,0.0,128,6,131328.0,1.0,1.0,639.0,5.0,0.0,24,0.0,0.0,0.0,1,0,3.56250735,3.0135e-05,0.001534262,3.0135e-05
168430210,168430081,40,1,0,0.0,0.0,0.0,64,6,64128.0,640.0,1.0,0.0,5.0,0.0,16,1.0883e-05,0.0,0.0,0,0,3.562518233,1.0883e-05,0.001545145,1.0883e-05
168430081,168430210,40,1,0,0.0,0.0,0.0,128,6,131328.0,1.0,1.0,0.0,6.0,0.0,16,0.000833821,0.0,0.0,0,0,3.562649514,0.000131281,0.000854258,0.000833821
168430081,168430210,680,1,0,0.0,0.0,0.0,128,6,131328.0,1.0,1.0,640.0,6.0,0.0,24,0.0,0.0,0.0,1,0,3.562670539,2.1025e-05,0.000875283,2.1025e-05
168430210,168430081,40,1,0,0.0,0.0,0.0,64,6,64128.0,641.0,1.0,0.0,6.0,0.0,16,9.358e-06,0.0,0.0,0,0,3.562679897,9.358e-06,0.000884641,9.358e-06
168430210,168430081,386,1,0,0.0,0.0,0.0,64,6,64128.0,1179.0,291.0,346.0,1.0,0.0,24,0.0,0.0,0.0,0,0,3.57649349,0.013813593,0.639411338,0.016365056
168430081,168430210,677,1,0,0.0,0.0,0.0,128,6,130560.0,637.0,1179.0,637.0,1.0,0.0,24,0.005457708,0.0,0.0,1,0,3.581951198,0.005457708,0.644869046,0.005457708
168430210,168430081,386,1,0,0.0,0.0,0.0,64,6,64128.0,1192.0,261.0,346.0,2.0,0.0,24,0.0,0.0,0.0,0,0,3.587389541,0.005438343,0.64994257,0.027090473
168430081,168430210,680,1,0,0.0,0.0,0.0,128,6,130560.0,607.0,1192.0,640.0,2.0,0.0,24,0.006469749,0.0,0.0,1,0,3.59385929,0.006469749,0.656412319,0.006469749
168430210,168430081,40,1,0,0.0,0.0,0.0,64,6,64128.0,1816.0,637.0,0.0,1.0,0.0,16,0.040535963,0.0,0.0,0,0,3.622487161,0.028627871,0.685405009,0.040535963
168430210,168430081,386,1,0,0.0,0.0,0.0,64,6,64128.0,639.0,1.0,346.0,3.0,0.0,24,0.0,0.0,0.0,0,0,3.625013415,0.002526254,0.065616577,0.062908871
168430210,168430081,386,1,0,0.0,0.0,0.0,64,6,64128.0,635.0,1.0,346.0,4.0,0.0,24,0.0,0.0,0.0,0,0,3.626391049,0.001377634,0.06591587,0.064056499
