"ip.src","ip.dst","ip.len","ip.flags.df","ip.flags.mf","ip.fragment","ip.fragment.count","ip.fragments","ip.ttl","ip.proto","tcp.window_size","tcp.ack","tcp.seq","tcp.len","tcp.stream","tcp.urgent_pointer","tcp.flags","tcp.analysis.ack_rtt","tcp.segments","tcp.reassembled.length","http.request","udp.port","frame.time_relative","frame.time_delta","tcp.time_relative","tcp.time_delta"
"10.10.10.1","10.10.10.255","78","Not set","Not set","","","","128","UDP","","","","","","","","","","","","137,137","0.000000000","0.000000000","",""
"10.10.10.1","10.10.10.255","78","Not set","Not set","","","","128","UDP","","","","","","","","","","","","137,137","0.749871743","0.749871743","",""
"10.10.10.1","10.10.10.255","78","Not set","Not set","","","","128","UDP","","","","","","","","","","","","137,137","1.502094562","0.752222819","",""
"10.10.10.130","10.10.10.2","64","Set","Not set","","","","64","UDP","","","","","","","","","","","","52979,53","2.321335618","0.819241056","",""
"10.10.10.130","10.10.10.2","64","Set","Not set","","","","64","UDP","","","","","","","","","","","","52979,53","2.322052450","0.000716832","",""
"10.10.10.2","10.10.10.130","256","Not set","Not set","","","","64","UDP","","","","","","","","","","","","53,52979","2.326342511","0.004290061","",""
"10.10.10.2","10.10.10.130","400","Not set","Not set","","","","64","UDP","","","","","","","","","","","","53,52979","2.326864012","0.000521501","",""
"10.10.10.130","104.16.30.34","60","Set","Not set","","","","64","TCP","64240","0","0","0","0","0","0x002","","","","","","2.414290244","0.087426232","0.000000000","0.000000000"
"10.10.10.130","104.16.30.34","60","Set","Not set","","","","64","TCP","64240","0","0","0","0","0","0x002","","","","","","3.440357565","1.026067321","1.026067321","1.026067321"
"10.10.10.130","104.16.30.34","60","Set","Not set","","","","64","TCP","64240","0","0","0","0","0","0x002","","","","","","5.897173265","2.456815700","3.482883021","2.456815700"
"10.10.10.130","10.10.10.1","43","Set","Not set","","","","64","TCP","501","1","1","3","1","0","0x018","","","","","","5.957858255","0.060684990","0.000000000","0.000000000"
"10.10.10.1","10.10.10.130","47","Set","Not set","","","","128","TCP","512","4","1","7","1","0","0x018","0.002085868","","","","","5.959944123","0.002085868","0.002085868","0.002085868"
"10.10.10.130","10.10.10.1","40","Set","Not set","","","","64","TCP","501","8","4","0","1","0","0x010","0.000037193","","","","","5.959981316","0.000037193","0.002123061","0.000037193"
"","","","","","","","","","","","","","","","","","","","","","","7.376833172","1.416851856","",""
"","","","","","","","","","","","","","","","","","","","","","","7.379186162","0.002352990","",""
"10.10.10.130","104.16.30.34","60","Set","Not set","","","","64","TCP","64240","0","0","0","0","0","0x002","","","","","","9.949714827","2.570528665","7.535424583","4.052541562"
"10.10.10.130","104.16.30.34","60","Set","Not set","","","","64","TCP","64240","0","0","0","0","0","0x002","","","","","","18.128562903","8.178848076","15.714272659","8.178848076"
"10.10.10.130","10.10.10.1","43","Set","Not set","","","","64","TCP","501","8","4","3","1","0","0x018","","","","","","30.963668464","12.835105561","25.005810209","25.003687148"
"10.10.10.1","10.10.10.130","47","Set","Not set","","","","128","TCP","512","7","8","7","1","0","0x018","0.002737011","","","","","30.966405475","0.002737011","25.008547220","0.002737011"
"10.10.10.130","10.10.10.1","40","Set","Not set","","","","64","TCP","501","15","7","0","1","0","0x010","0.000065892","","","","","30.966471367","0.000065892","25.008613112","0.000065892"
"10.10.10.130","104.16.30.34","60","Set","Not set","","","","64","TCP","64240","0","0","0","0","0","0x002","","","","","","34.256542959","3.290071592","31.842252715","16.127980056"
"10.10.10.1","10.10.10.255","202","Not set","Not set","","","","128","UDP","","","","","","","","","","","","138,138","39.928323524","5.671780565","",""
"10.10.10.1","10.10.10.255","78","Not set","Not set","","","","128","UDP","","","","","","","","","","","","137,137","39.928360306","0.000036782","",""
"10.10.10.1","10.10.10.255","78","Not set","Not set","","","","128","UDP","","","","","","","","","","","","137,137","40.678706886","0.750346580","",""
"10.10.10.1","10.10.10.255","78","Not set","Not set","","","","128","UDP","","","","","","","","","","","","137,137","41.429610450","0.750903564","",""
"10.10.10.1","10.10.10.255","202","Not set","Not set","","","","128","UDP","","","","","","","","","","","","138,138","43.183237790","1.753627340","",""
"10.10.10.1","10.10.10.255","78","Not set","Not set","","","","128","UDP","","","","","","","","","","","","137,137","43.183271064","0.000033274","",""
"10.10.10.1","10.10.10.255","78","Not set","Not set","","","","128","UDP","","","","","","","","","","","","137,137","43.948783312","0.765512248","",""
"10.10.10.1","10.10.10.255","78","Not set","Not set","","","","128","UDP","","","","","","","","","","","","137,137","44.687607188","0.738823876","",""
"10.10.10.1","10.10.10.255","202","Not set","Not set","","","","128","UDP","","","","","","","","","","","","138,138","46.438072753","1.750465565","",""
"10.10.10.1","10.10.10.255","78","Not set","Not set","","","","128","UDP","","","","","","","","","","","","137,137","46.438108632","0.000035879","",""
"10.10.10.1","10.10.10.255","78","Not set","Not set","","","","128","UDP","","","","","","","","","","","","137,137","47.188113472","0.750004840","",""
"10.10.10.1","10.10.10.255","78","Not set","Not set","","","","128","UDP","","","","","","","","","","","","137,137","48.037179814","0.849066342","",""
"10.10.10.1","10.10.10.255","78","Not set","Not set","","","","128","UDP","","","","","","","","","","","","137,137","49.690083359","1.652903545","",""
"10.10.10.1","10.10.10.255","78","Not set","Not set","","","","128","UDP","","","","","","","","","","","","137,137","50.440518233","0.750434874","",""
"10.10.10.1","10.10.10.255","78","Not set","Not set","","","","128","UDP","","","","","","","","","","","","137,137","51.190982809","0.750464576","",""
"10.10.10.130","10.10.10.1","43","Set","Not set","","","","64","TCP","501","15","7","3","1","0","0x018","","","","","","55.970417633","4.779434824","50.012559378","25.003946266"
"10.10.10.1","10.10.10.130","47","Set","Not set","","","","128","TCP","512","10","15","7","1","0","0x018","0.002339060","","","","","55.972756693","0.002339060","50.014898438","0.002339060"
"10.10.10.130","10.10.10.1","40","Set","Not set","","","","64","TCP","501","22","10","0","1","0","0x010","0.000072527","","","","","55.972829220","0.000072527","50.014970965","0.000072527"
"10.10.10.130","104.16.30.34","60","Set","Not set","","","","64","TCP","64240","0","0","0","0","0","0x002","","","","","","67.792426588","11.819597368","65.378136344","33.535883629"
"","","","","","","","","","","","","","","","","","","","","","","72.912405045","5.119978457","",""
"","","","","","","","","","","","","","","","","","","","","","","72.914431224","0.002026179","",""
"10.10.10.130","10.10.10.1","43","Set","Not set","","","","64","TCP","501","22","10","3","1","0","0x018","","","","","","80.976001984","8.061570760","75.018143729","25.003172764"
"10.10.10.1","10.10.10.130","47","Set","Not set","","","","128","TCP","512","13","22","7","1","0","0x018","0.002078505","","","","","80.978080489","0.002078505","75.020222234","0.002078505"
"10.10.10.130","10.10.10.1","40","Set","Not set","","","","64","TCP","501","29","13","0","1","0","0x010","0.000037701","","","","","80.978118190","0.000037701","75.020259935","0.000037701"
"10.10.10.1","10.10.10.255","78","Not set","Not set","","","","128","UDP","","","","","","","","","","","","137,137","94.829288848","13.851170658","",""
"10.10.10.1","10.10.10.255","78","Not set","Not set","","","","128","UDP","","","","","","","","","","","","137,137","95.583350472","0.754061624","",""
"10.10.10.1","10.10.10.255","78","Not set","Not set","","","","128","UDP","","","","","","","","","","","","137,137","96.410712647","0.827362175","",""
"10.10.10.130","10.10.10.1","43","Set","Not set","","","","64","TCP","501","29","13","3","1","0","0x018","","","","","","105.980756164","9.570043517","100.022897909","25.002637974"
"10.10.10.1","10.10.10.130","47","Set","Not set","","","","128","TCP","512","16","29","7","1","0","0x018","0.002027756","","","","","105.982783920","0.002027756","100.024925665","0.002027756"
"10.10.10.130","10.10.10.1","40","Set","Not set","","","","64","TCP","501","36","16","0","1","0","0x010","0.000058628","","","","","105.982842548","0.000058628","100.024984293","0.000058628"
"10.10.10.130","10.10.10.1","43","Set","Not set","","","","64","TCP","501","36","16","3","1","0","0x018","","","","","","130.986398439","25.003555891","125.028540184","25.003555891"
"10.10.10.1","10.10.10.130","47","Set","Not set","","","","128","TCP","512","19","36","7","1","0","0x018","0.002177860","","","","","130.988576299","0.002177860","125.030718044","0.002177860"
"10.10.10.130","10.10.10.1","40","Set","Not set","","","","64","TCP","501","43","19","0","1","0","0x010","0.000038398","","","","","130.988614697","0.000038398","125.030756442","0.000038398"
"10.10.10.130","10.10.10.2","64","Set","Not set","","","","64","UDP","","","","","","","","","","","","43433,53","141.501181761","10.512567064","",""
"10.10.10.130","10.10.10.2","64","Set","Not set","","","","64","UDP","","","","","","","","","","","","43433,53","141.501909029","0.000727268","",""
"10.10.10.2","10.10.10.130","256","Not set","Not set","","","","64","UDP","","","","","","","","","","","","53,43433","141.542677675","0.040768646","",""
"10.10.10.2","10.10.10.130","400","Not set","Not set","","","","64","UDP","","","","","","","","","","","","53,43433","141.555099030","0.012421355","",""
"10.10.10.130","104.16.31.34","60","Set","Not set","","","","64","TCP","64240","0","0","0","2","0","0x002","","","","","","141.556746574","0.001647544","0.000000000","0.000000000"
"10.10.10.130","104.16.31.34","60","Set","Not set","","","","64","TCP","64240","0","0","0","2","0","0x002","","","","","","142.576643725","1.019897151","1.019897151","1.019897151"
"10.10.10.130","104.16.31.34","60","Set","Not set","","","","64","TCP","64240","0","0","0","2","0","0x002","","","","","","145.508466674","2.931822949","3.951720100","2.931822949"
"","","","","","","","","","","","","","","","","","","","","","","146.853486778","1.345020104","",""
"","","","","","","","","","","","","","","","","","","","","","","146.867208205","0.013721427","",""
"10.10.10.130","104.16.31.34","60","Set","Not set","","","","64","TCP","64240","0","0","0","2","0","0x002","","","","","","149.712770714","2.845562509","8.156024140","4.204304040"
"10.10.10.130","10.10.10.1","43","Set","Not set","","","","64","TCP","501","43","19","3","1","0","0x018","","","","","","155.990456567","6.277685853","150.032598312","25.001841870"
"10.10.10.1","10.10.10.130","47","Set","Not set","","","","128","TCP","512","22","43","7","1","0","0x018","0.002889311","","","","","155.993345878","0.002889311","150.035487623","0.002889311"
"10.10.10.130","10.10.10.1","40","Set","Not set","","","","64","TCP","501","50","22","0","1","0","0x010","0.000036635","","","","","155.993382513","0.000036635","150.035524258","0.000036635"
"10.10.10.130","104.16.31.34","60","Set","Not set","","","","64","TCP","64240","0","0","0","2","0","0x002","","","","","","157.904601342","1.911218829","16.347854768","8.191830628"
"10.10.10.130","104.16.31.34","60","Set","Not set","","","","64","TCP","64240","0","0","0","2","0","0x002","","","","","","174.033046157","16.128444815","32.476299583","16.128444815"
"10.10.10.130","10.10.10.1","43","Set","Not set","","","","64","TCP","501","50","22","3","1","0","0x018","","","","","","181.681667879","7.648621722","175.723809624","25.688285366"
"10.10.10.1","10.10.10.130","47","Set","Not set","","","","128","TCP","512","25","50","7","1","0","0x018","0.003674577","","","","","181.685342456","0.003674577","175.727484201","0.003674577"
"10.10.10.130","10.10.10.1","40","Set","Not set","","","","64","TCP","501","57","25","0","1","0","0x010","0.000045963","","","","","181.685388419","0.000045963","175.727530164","0.000045963"
"10.10.10.130","10.10.10.1","43","Set","Not set","","","","64","TCP","501","57","25","3","1","0","0x018","","","","","","206.687970307","25.002581888","200.730112052","25.002581888"
"10.10.10.1","10.10.10.130","47","Set","Not set","","","","128","TCP","512","28","57","7","1","0","0x018","0.003384478","","","","","206.691354785","0.003384478","200.733496530","0.003384478"
"10.10.10.130","10.10.10.1","40","Set","Not set","","","","64","TCP","501","64","28","0","1","0","0x010","0.000033135","","","","","206.691387920","0.000033135","200.733529665","0.000033135"
"10.10.10.130","104.16.31.34","60","Set","Not set","","","","64","TCP","64240","0","0","0","2","0","0x002","","","","","","207.076201803","0.384813883","65.519455229","33.043155646"
"","","","","","","","","","","","","","","","","","","","","","","212.190560490","5.114358687","",""
"","","","","","","","","","","","","","","","","","","","","","","212.193354147","0.002793657","",""
"10.10.10.130","10.10.10.1","43","Set","Not set","","","","64","TCP","501","64","28","3","1","0","0x018","","","","","","231.696828005","19.503473858","225.738969750","25.005440085"
"10.10.10.1","10.10.10.130","47","Set","Not set","","","","128","TCP","512","31","64","7","1","0","0x018","0.001870371","","","","","231.698698376","0.001870371","225.740840121","0.001870371"
"10.10.10.130","10.10.10.1","40","Set","Not set","","","","64","TCP","501","71","31","0","1","0","0x010","0.000038821","","","","","231.698737197","0.000038821","225.740878942","0.000038821"
"10.10.10.130","10.10.10.1","43","Set","Not set","","","","64","TCP","501","71","31","3","1","0","0x018","","","","","","256.700885098","25.002147901","250.743026843","25.002147901"
"10.10.10.1","10.10.10.130","47","Set","Not set","","","","128","TCP","512","34","71","7","1","0","0x018","0.002903430","","","","","256.703788528","0.002903430","250.745930273","0.002903430"
"10.10.10.130","10.10.10.1","40","Set","Not set","","","","64","TCP","501","78","34","0","1","0","0x010","0.000041448","","","","","256.703829976","0.000041448","250.745971721","0.000041448"
"10.10.10.130","10.10.10.1","43","Set","Not set","","","","64","TCP","501","78","34","3","1","0","0x018","","","","","","281.706307779","25.002477803","275.748449524","25.002477803"
"10.10.10.1","10.10.10.130","47","Set","Not set","","","","128","TCP","512","37","78","7","1","0","0x018","0.002453726","","","","","281.708761505","0.002453726","275.750903250","0.002453726"
"10.10.10.130","10.10.10.1","40","Set","Not set","","","","64","TCP","501","85","37","0","1","0","0x010","0.000057964","","","","","281.708819469","0.000057964","275.750961214","0.000057964"
"10.10.10.130","10.10.10.2","64","Set","Not set","","","","64","UDP","","","","","","","","","","","","40678,53","288.680081126","6.971261657","",""
"10.10.10.130","10.10.10.2","64","Set","Not set","","","","64","UDP","","","","","","","","","","","","40678,53","288.680920877","0.000839751","",""
"10.10.10.2","10.10.10.130","256","Not set","Not set","","","","64","UDP","","","","","","","","","","","","53,40678","288.684981930","0.004061053","",""
"10.10.10.2","10.10.10.130","400","Not set","Not set","","","","64","UDP","","","","","","","","","","","","53,40678","288.685027196","0.000045266","",""
"10.10.10.130","104.16.1.35","60","Set","Not set","","","","64","TCP","64240","0","0","0","3","0","0x002","","","","","","288.688122187","0.003094991","0.000000000","0.000000000"
"10.10.10.130","104.16.1.35","60","Set","Not set","","","","64","TCP","64240","0","0","0","3","0","0x002","","","","","","289.712508563","1.024386376","1.024386376","1.024386376"
"10.10.10.130","104.16.1.35","60","Set","Not set","","","","64","TCP","64240","0","0","0","3","0","0x002","","","","","","291.728839388","2.016330825","3.040717201","2.016330825"
"","","","","","","","","","","","","","","","","","","","","","","293.840726011","2.111886623","",""
"","","","","","","","","","","","","","","","","","","","","","","293.866897847","0.026171836","",""
"10.10.10.130","104.16.1.35","60","Set","Not set","","","","64","TCP","64240","0","0","0","3","0","0x002","","","","","","295.888769735","2.021871888","7.200647548","4.159930347"
"10.10.10.130","104.16.1.35","60","Set","Not set","","","","64","TCP","64240","0","0","0","3","0","0x002","","","","","","304.080666477","8.191896742","15.392544290","8.191896742"
"10.10.10.130","10.10.10.1","43","Set","Not set","","","","64","TCP","501","85","37","3","1","0","0x018","","","","","","306.712809818","2.632143341","300.754951563","25.003990349"
"10.10.10.1","10.10.10.130","47","Set","Not set","","","","128","TCP","512","40","85","7","1","0","0x018","0.001904441","","","","","306.714714259","0.001904441","300.756856004","0.001904441"
"10.10.10.130","10.10.10.1","40","Set","Not set","","","","64","TCP","501","92","40","0","1","0","0x010","0.000039215","","","","","306.714753474","0.000039215","300.756895219","0.000039215"
"10.10.10.130","104.16.1.35","60","Set","Not set","","","","64","TCP","64240","0","0","0","3","0","0x002","","","","","","320.208614359","13.493860885","31.520492172","16.127947882"
"10.10.10.130","10.10.10.1","43","Set","Not set","","","","64","TCP","501","92","40","3","1","0","0x018","","","","","","331.867441256","11.658826897","325.909583001","25.152687782"
"10.10.10.1","10.10.10.130","47","Set","Not set","","","","128","TCP","512","43","92","7","1","0","0x018","0.001937672","","","","","331.869378928","0.001937672","325.911520673","0.001937672"
"10.10.10.130","10.10.10.1","40","Set","Not set","","","","64","TCP","501","99","43","0","1","0","0x010","0.000034670","","","","","331.869413598","0.000034670","325.911555343","0.000034670"
"10.10.10.130","104.16.1.35","60","Set","Not set","","","","64","TCP","64240","0","0","0","3","0","0x002","","","","","","352.464843984","20.595430386","63.776721797","32.256229625"
"10.10.10.130","10.10.10.1","43","Set","Not set","","","","64","TCP","501","99","43","3","1","0","0x018","","","","","","356.878562484","4.413718500","350.920704229","25.009148886"
"10.10.10.1","10.10.10.130","47","Set","Not set","","","","128","TCP","512","46","99","7","1","0","0x018","0.025421715","","","","","356.903984199","0.025421715","350.946125944","0.025421715"
"10.10.10.130","10.10.10.1","40","Set","Not set","","","","64","TCP","501","106","46","0","1","0","0x010","0.000051169","","","","","356.904035368","0.000051169","350.946177113","0.000051169"
"","","","","","","","","","","","","","","","","","","","","","","357.584623477","0.680588109","",""
"","","","","","","","","","","","","","","","","","","","","","","357.586843847","0.002220370","",""
"10.10.10.130","10.10.10.1","43","Set","Not set","","","","64","TCP","501","106","46","3","1","0","0x018","","","","","","381.907282354","24.320438507","375.949424099","25.003246986"
"10.10.10.1","10.10.10.130","47","Set","Not set","","","","128","TCP","512","49","106","7","1","0","0x018","0.002133192","","","","","381.909415546","0.002133192","375.951557291","0.002133192"
"10.10.10.130","10.10.10.1","40","Set","Not set","","","","64","TCP","501","113","49","0","1","0","0x010","0.000033225","","","","","381.909448771","0.000033225","375.951590516","0.000033225"
"10.10.10.130","10.10.10.1","43","Set","Not set","","","","64","TCP","501","113","49","3","1","0","0x018","","","","","","406.911940994","25.002492223","400.954082739","25.002492223"
"10.10.10.1","10.10.10.130","47","Set","Not set","","","","128","TCP","512","52","113","7","1","0","0x018","0.001747138","","","","","406.913688132","0.001747138","400.955829877","0.001747138"
"10.10.10.130","10.10.10.1","40","Set","Not set","","","","64","TCP","501","120","52","0","1","0","0x010","0.000035078","","","","","406.913723210","0.000035078","400.955864955","0.000035078"
"10.10.10.130","10.10.10.1","43","Set","Not set","","","","64","TCP","501","120","52","3","1","0","0x018","","","","","","432.477176588","25.563453378","426.519318333","25.563453378"
"10.10.10.1","10.10.10.130","47","Set","Not set","","","","128","TCP","512","55","120","7","1","0","0x018","0.008450333","","","","","432.485626921","0.008450333","426.527768666","0.008450333"
"10.10.10.130","10.10.10.1","40","Set","Not set","","","","64","TCP","501","127","55","0","1","0","0x010","0.000040007","","","","","432.485666928","0.000040007","426.527808673","0.000040007"
"10.10.10.130","10.10.10.2","64","Set","Not set","","","","64","UDP","","","","","","","","","","","","35974,53","450.116412040","17.630745112","",""
"10.10.10.130","10.10.10.2","64","Set","Not set","","","","64","UDP","","","","","","","","","","","","35974,53","450.117143974","0.000731934","",""
"10.10.10.2","10.10.10.130","400","Not set","Not set","","","","64","UDP","","","","","","","","","","","","53,35974","450.135821618","0.018677644","",""
"10.10.10.2","10.10.10.130","256","Not set","Not set","","","","64","UDP","","","","","","","","","","","","53,35974","450.135872407","0.000050789","",""
"10.10.10.130","104.16.1.35","60","Set","Not set","","","","64","TCP","64240","0","0","0","4","0","0x002","","","","","","450.137167576","0.001295169","0.000000000","0.000000000"
"10.10.10.130","104.16.1.35","60","Set","Not set","","","","64","TCP","64240","0","0","0","4","0","0x002","","","","","","451.152435814","1.015268238","1.015268238","1.015268238"
"10.10.10.130","104.16.1.35","60","Set","Not set","","","","64","TCP","64240","0","0","0","4","0","0x002","","","","","","453.168594367","2.016158553","3.031426791","2.016158553"
"","","","","","","","","","","","","","","","","","","","","","","455.124401383","1.955807016","",""
"","","","","","","","","","","","","","","","","","","","","","","455.126699392","0.002298009","",""
"10.10.10.130","104.16.1.35","60","Set","Not set","","","","64","TCP","64240","0","0","0","4","0","0x002","","","","","","457.424354377","2.297654985","7.287186801","4.255760010"
"10.10.10.130","10.10.10.1","43","Set","Not set","","","","64","TCP","501","127","55","3","1","0","0x018","","","","","","457.491021514","0.066667137","451.533163259","25.005354586"
"10.10.10.1","10.10.10.130","47","Set","Not set","","","","128","TCP","512","58","127","7","1","0","0x018","0.002067798","","","","","457.493089312","0.002067798","451.535231057","0.002067798"
"10.10.10.130","10.10.10.1","40","Set","Not set","","","","64","TCP","501","134","58","0","1","0","0x010","0.000061595","","","","","457.493150907","0.000061595","451.535292652","0.000061595"
"10.10.10.130","104.16.1.35","60","Set","Not set","","","","64","TCP","64240","0","0","0","4","0","0x002","","","","","","466.449094483","8.955943576","16.311926907","9.024740106"
"10.10.10.130","10.10.10.1","43","Set","Not set","","","","64","TCP","501","134","58","3","1","0","0x018","","","","","","482.495785868","16.046691385","476.537927613","25.002634961"
"10.10.10.1","10.10.10.130","47","Set","Not set","","","","128","TCP","512","61","134","7","1","0","0x018","0.002239391","","","","","482.498025259","0.002239391","476.540167004","0.002239391"
"10.10.10.130","10.10.10.1","40","Set","Not set","","","","64","TCP","501","141","61","0","1","0","0x010","0.000036697","","","","","482.498061956","0.000036697","476.540203701","0.000036697"
"10.10.10.130","104.16.1.35","60","Set","Not set","","","","64","TCP","64240","0","0","0","4","0","0x002","","","","","","483.536321607","1.038259651","33.399154031","17.087227124"
"10.10.10.130","10.10.10.2","67","Set","Not set","","","","64","UDP","","","","","","","","","","","","56884,53","502.998965263","19.462643656","",""
"10.10.10.130","10.10.10.2","67","Set","Not set","","","","64","UDP","","","","","","","","","","","","56884,53","502.999648983","0.000683720","",""
"10.10.10.2","10.10.10.130","122","Not set","Not set","","","","64","UDP","","","","","","","","","","","","53,56884","503.012379861","0.012730878","",""
"10.10.10.2","10.10.10.130","131","Not set","Not set","","","","64","UDP","","","","","","","","","","","","53,56884","503.259281356","0.246901495","",""
"10.10.10.130","124.109.2.169","76","Set","Not set","","","","64","UDP","","","","","","","","","","","","58362,123","503.261346241","0.002064885","",""
"10.10.10.120","10.10.10.255","78","Set","Not set","","","","64","UDP","","","","","","","","","","","","48973,137","506.190310119","2.928963878","",""
"10.10.10.120","10.10.10.255","78","Set","Not set","","","","64","UDP","","","","","","","","","","","","50234,137","506.441879178","0.251569059","",""
"10.10.10.120","10.10.10.255","78","Set","Not set","","","","64","UDP","","","","","","","","","","","","59947,137","506.695349804","0.253470626","",""
"10.10.10.130","10.10.10.1","43","Set","Not set","","","","64","TCP","501","141","61","3","1","0","0x018","","","","","","507.501188199","0.805838395","501.543329944","25.003126243"
"10.10.10.1","10.10.10.130","47","Set","Not set","","","","128","TCP","512","64","141","7","1","0","0x018","0.002717801","","","","","507.503906000","0.002717801","501.546047745","0.002717801"
"10.10.10.130","10.10.10.1","40","Set","Not set","","","","64","TCP","501","148","64","0","1","0","0x010","0.000038399","","","","","507.503944399","0.000038399","501.546086144","0.000038399"
"","","","","","","","","","","","","","","","","","","","","","","508.112612057","0.608667658","",""
"","","","","","","","","","","","","","","","","","","","","","","508.115912559","0.003300502","",""
"10.10.10.130","116.12.46.30","76","Set","Not set","","","","64","UDP","","","","","","","","","","","","33697,123","513.489432418","5.373519859","",""
"10.10.10.130","104.16.1.35","60","Set","Not set","","","","64","TCP","64240","0","0","0","4","0","0x002","","","","","","516.304414408","2.814981990","66.167246832","32.768092801"
"10.10.10.130","51.16.235.6","76","Set","Not set","","","","64","UDP","","","","","","","","","","","","53258,123","523.739078748","7.434664340","",""
"10.10.10.130","10.10.10.1","43","Set","Not set","","","","64","TCP","501","148","64","3","1","0","0x018","","","","","","532.506759555","8.767680807","526.548901300","25.002815156"
"10.10.10.1","10.10.10.130","47","Set","Not set","","","","128","TCP","512","67","148","7","1","0","0x018","0.002187334","","","","","532.508946889","0.002187334","526.551088634","0.002187334"
"10.10.10.130","10.10.10.1","40","Set","Not set","","","","64","TCP","501","155","67","0","1","0","0x010","0.000041575","","","","","532.508988464","0.000041575","526.551130209","0.000041575"
"10.10.10.130","103.134.77.146","76","Set","Not set","","","","64","UDP","","","","","","","","","","","","48030,123","533.994835554","1.485847090","",""
"10.10.10.130","10.10.10.2","67","Set","Not set","","","","64","UDP","","","","","","","","","","","","52667,53","544.242227679","10.247392125","",""
"10.10.10.130","10.10.10.2","67","Set","Not set","","","","64","UDP","","","","","","","","","","","","52667,53","544.243078273","0.000850594","",""
"10.10.10.2","10.10.10.130","122","Not set","Not set","","","","64","UDP","","","","","","","","","","","","53,52667","544.248546283","0.005468010","",""
"10.10.10.2","10.10.10.130","131","Not set","Not set","","","","64","UDP","","","","","","","","","","","","53,52667","544.423519298","0.174973015","",""
"10.10.10.130","103.147.22.149","76","Set","Not set","","","","64","UDP","","","","","","","","","","","","50373,123","544.426699654","0.003180356","",""
"","","","","","","","","","","","","","","","","","","","","","","549.328801424","4.902101770","",""
"","","","","","","","","","","","","","","","","","","","","","","549.331886347","0.003084923","",""
"10.10.10.130","121.174.142.81","76","Set","Not set","","","","64","UDP","","","","","","","","","","","","49702,123","554.488965239","5.157078892","",""
"10.10.10.130","10.10.10.1","43","Set","Not set","","","","64","TCP","501","155","67","3","1","0","0x018","","","","","","557.512373026","3.023407787","551.554514771","25.003384562"
"10.10.10.1","10.10.10.130","47","Set","Not set","","","","128","TCP","512","70","155","7","1","0","0x018","0.001976928","","","","","557.514349954","0.001976928","551.556491699","0.001976928"
"10.10.10.130","10.10.10.1","40","Set","Not set","","","","64","TCP","501","162","70","0","1","0","0x010","0.000037366","","","","","557.514387320","0.000037366","551.556529065","0.000037366"
"10.10.10.130","202.28.117.7","76","Set","Not set","","","","64","UDP","","","","","","","","","","","","59909,123","564.742354660","7.227967340","",""
"10.10.10.130","202.28.116.236","76","Set","Not set","","","","64","UDP","","","","","","","","","","","","54103,123","575.963199813","11.220845153","",""
"10.10.10.130","10.10.10.1","43","Set","Not set","","","","64","TCP","501","162","70","3","1","0","0x018","","","","","","582.517147069","6.553947256","576.559288814","25.002759749"
"10.10.10.1","10.10.10.130","47","Set","Not set","","","","128","TCP","512","73","162","7","1","0","0x018","0.002219648","","","","","582.519366717","0.002219648","576.561508462","0.002219648"
"10.10.10.130","10.10.10.1","40","Set","Not set","","","","64","TCP","501","169","73","0","1","0","0x010","0.000062009","","","","","582.519428726","0.000062009","576.561570471","0.000062009"
"10.10.10.130","10.10.10.2","67","Set","Not set","","","","64","UDP","","","","","","","","","","","","33647,53","586.242728862","3.723300136","",""
"10.10.10.130","10.10.10.2","67","Set","Not set","","","","64","UDP","","","","","","","","","","","","33647,53","586.243458877","0.000730015","",""
"10.10.10.2","10.10.10.130","131","Not set","Not set","","","","64","UDP","","","","","","","","","","","","53,33647","586.339547974","0.096089097","",""
"10.10.10.2","10.10.10.130","179","Not set","Not set","","","","64","UDP","","","","","","","","","","","","53,33647","586.759579565","0.420031591","",""
"10.10.10.130","133.243.238.243","76","Set","Not set","","","","64","UDP","","","","","","","","","","","","35155,123","586.762676709","0.003097144","",""
"","","","","","","","","","","","","","","","","","","","","","","591.312421105","4.549744396","",""
"","","","","","","","","","","","","","","","","","","","","","","591.314759924","0.002338819","",""
"10.10.10.130","202.28.116.236","76","Set","Not set","","","","64","UDP","","","","","","","","","","","","43198,123","596.988697742","5.673937818","",""
"10.10.10.130","13.126.27.131","76","Set","Not set","","","","64","UDP","","","","","","","","","","","","53302,123","607.239096812","10.250399070","",""
"10.10.10.130","10.10.10.1","43","Set","Not set","","","","64","TCP","501","169","73","3","1","0","0x018","","","","","","607.522936751","0.283839939","601.565078496","25.003508025"
"10.10.10.1","10.10.10.130","47","Set","Not set","","","","128","TCP","512","76","169","7","1","0","0x018","0.001721986","","","","","607.524658737","0.001721986","601.566800482","0.001721986"
"10.10.10.130","10.10.10.1","40","Set","Not set","","","","64","TCP","501","176","76","0","1","0","0x010","0.000037273","","","","","607.524696010","0.000037273","601.566837755","0.000037273"
"10.10.10.1","10.10.10.255","229","Not set","Not set","","","","128","UDP","","","","","","","","","","","","138,138","617.531619156","10.006923146","",""
"10.10.10.130","46.19.96.19","76","Set","Not set","","","","64","UDP","","","","","","","","","","","","44934,123","617.542360428","0.010741272","",""
"10.10.10.130","10.10.10.2","67","Set","Not set","","","","64","UDP","","","","","","","","","","","","34235,53","627.752745593","10.210385165","",""
