"ip.src","ip.dst","ip.len","ip.flags.df","ip.flags.mf","ip.fragment","ip.fragment.count","ip.fragments","ip.ttl","ip.proto","tcp.window_size","tcp.ack","tcp.seq","tcp.len","tcp.stream","tcp.urgent_pointer","tcp.flags","tcp.analysis.ack_rtt","tcp.segments","tcp.reassembled.length","http.request","udp.port","frame.time_relative","frame.time_delta","tcp.time_relative","tcp.time_delta"
"10.0.2.2","10.0.2.15","152","Set","Not set","","","","64","TCP","9728","2051","2479","100","1","0","0x018","","","","","","178.882075000","0.000977000","24.094717000","2.146147000"
"10.0.2.2","10.0.2.15","52","Set","Not set","","","","64","TCP","9728","2051","2579","0","1","0","0x011","","","","","","178.884028000","0.001953000","24.096670000","0.001953000"
"10.0.2.15","10.0.2.2","52","Set","Not set","","","","64","TCP","64128","2579","2083","0","2","0","0x011","0.006835000","","","","","178.886955000","0.002927000","24.099597000","0.005857000"
"10.0.2.15","10.0.2.2","52","Set","Not set","","","","64","TCP","64128","2580","2084","0","2","0","0x010","0.006830000","","","","","178.887928000","0.000973000","24.100570000","0.000973000"
"10.0.2.15","10.0.2.2","52","Set","Not set","","","","64","TCP","64128","2579","2051","0","1","0","0x011","0.007806000","","","","","178.889881000","0.001953000","24.102523000","0.005853000"
"10.0.2.15","10.0.2.2","52","Set","Not set","","","","64","TCP","64128","2580","2052","0","1","0","0x010","0.006828000","","","","","178.890856000","0.000975000","24.103498000","0.000975000"
"10.0.2.2","10.0.2.15","52","Set","Not set","","","","64","TCP","9728","2084","2580","0","2","0","0x010","0.004879000","","","","","178.891834000","0.000978000","24.104476000","0.003906000"
"10.0.2.2","10.0.2.15","52","Set","Not set","","","","64","TCP","9728","2052","2580","0","1","0","0x010","0.003904000","","","","","178.893785000","0.001951000","24.106427000","0.002929000"
"10.0.2.2","10.0.2.15","152","Set","Not set","","","","64","TCP","9728","2035","2479","100","3","0","0x018","","","","","","178.900617000","0.006832000","24.112284000","2.152978000"
"10.0.2.2","10.0.2.15","52","Set","Not set","","","","64","TCP","9728","2035","2579","0","3","0","0x011","","","","","","178.901593000","0.000976000","24.113260000","0.000976000"
"10.0.2.15","10.0.2.2","52","Set","Not set","","","","64","TCP","64128","2579","2035","0","3","0","0x011","0.005855000","","","","","178.906472000","0.004879000","24.118139000","0.004879000"
"10.0.2.15","10.0.2.2","52","Set","Not set","","","","64","TCP","64128","2580","2036","0","3","0","0x010","0.005856000","","","","","178.907449000","0.000977000","24.119116000","0.000977000"
"10.0.2.2","10.0.2.15","152","Set","Not set","","","","64","TCP","9728","2067","2479","100","4","0","0x018","","","","","","178.910378000","0.002929000","24.121069000","2.147088000"
"10.0.2.2","10.0.2.15","52","Set","Not set","","","","64","TCP","9728","2067","2579","0","4","0","0x011","","","","","","178.910378000","0.000000000","24.121069000","0.000000000"
"10.0.2.2","10.0.2.15","52","Set","Not set","","","","64","TCP","9728","2036","2580","0","3","0","0x010","0.005856000","","","","","178.912328000","0.001950000","24.123995000","0.004879000"
"10.0.2.15","10.0.2.2","52","Set","Not set","","","","64","TCP","64128","2579","2067","0","4","0","0x011","0.006830000","","","","","178.917208000","0.004880000","24.127899000","0.006830000"
"10.0.2.15","10.0.2.2","52","Set","Not set","","","","64","TCP","64128","2580","2068","0","4","0","0x010","0.007806000","","","","","178.918184000","0.000976000","24.128875000","0.000976000"
"10.0.2.2","10.0.2.15","52","Set","Not set","","","","64","TCP","9728","2068","2580","0","4","0","0x010","0.002928000","","","","","178.920136000","0.001952000","24.130827000","0.001952000"
"","","","","","","","","","","","","","","","","","","","","","","179.204730000","0.284594000","",""
"","","","","","","","","","","","","","","","","","","","","","","183.577922000","4.373192000","",""
"","","","","","","","","","","","","","","","","","","","","","","188.240330000","4.662408000","",""
"","","","","","","","","","","","","","","","","","","","","","","192.992127000","4.751797000","",""
"","","","","","","","","","","","","","","","","","","","","","","197.726943000","4.734816000","",""
"","","","","","","","","","","","","","","","","","","","","","","202.483450000","4.756507000","",""
"","","","","","","","","","","","","","","","","","","","","","","207.185259000","4.701809000","",""
"10.0.2.15","10.0.2.2","60","Set","Not set","","","","64","TCP","64240","0","0","0","5","0","0x002","","","","","","208.737466000","1.552207000","0.000000000","0.000000000"
"10.0.2.2","10.0.2.15","60","Set","Not set","","","","64","TCP","5792","1","0","0","5","0","0x012","0.001953000","","","","","208.739419000","0.001953000","0.001953000","0.001953000"
"10.0.2.15","10.0.2.2","52","Set","Not set","","","","64","TCP","64256","1","1","0","5","0","0x010","0.001951000","","","","","208.741370000","0.001951000","0.003904000","0.001951000"
"10.0.2.15","10.0.2.2","74","Set","Not set","","","","64","TCP","64256","1","1","22","5","0","0x018","","","","","","208.742347000","0.000977000","0.004881000","0.000977000"
"10.0.2.15","10.0.2.2","60","Set","Not set","","","","64","TCP","64240","0","0","0","6","0","0x002","","","","","","208.742347000","0.000000000","0.000000000","0.000000000"
"10.0.2.2","10.0.2.15","52","Set","Not set","","","","64","TCP","5824","23","1","0","5","0","0x010","0.000976000","","","","","208.743323000","0.000976000","0.005857000","0.000976000"
"10.0.2.2","10.0.2.15","60","Set","Not set","","","","64","TCP","5792","1","0","0","6","0","0x012","0.001952000","","","","","208.744299000","0.000976000","0.001952000","0.001952000"
"10.0.2.2","10.0.2.15","90","Set","Not set","","","","64","TCP","5824","23","1","38","5","0","0x018","","","","","","208.746251000","0.001952000","0.008785000","0.002928000"
"10.0.2.15","10.0.2.2","52","Set","Not set","","","","64","TCP","64256","1","1","0","6","0","0x010","0.002928000","","","","","208.747227000","0.000976000","0.004880000","0.002928000"
"10.0.2.15","10.0.2.2","74","Set","Not set","","","","64","TCP","64256","1","1","22","6","0","0x018","","","","","","208.747227000","0.000000000","0.004880000","0.000000000"
"10.0.2.15","10.0.2.2","52","Set","Not set","","","","64","TCP","64256","39","23","0","5","0","0x010","0.002929000","","","","","208.749180000","0.001953000","0.011714000","0.002929000"
"10.0.2.15","10.0.2.2","1028","Set","Not set","","","","64","TCP","64256","39","23","976","5","0","0x018","","","","","","208.750155000","0.000975000","0.012689000","0.000975000"
"10.0.2.2","10.0.2.15","52","Set","Not set","","","","64","TCP","5824","23","1","0","6","0","0x010","0.002928000","","","","","208.750155000","0.000000000","0.007808000","0.002928000"
"10.0.2.2","10.0.2.15","836","Set","Not set","","","","64","TCP","5824","23","39","784","5","0","0x018","","","","","","208.751130000","0.000975000","0.013664000","0.000975000"
"10.0.2.2","10.0.2.15","90","Set","Not set","","","","64","TCP","5824","23","1","38","6","0","0x018","","","","","","208.752140000","0.001010000","0.009793000","0.001985000"
"10.0.2.15","10.0.2.2","52","Set","Not set","","","","64","TCP","64128","823","999","0","5","0","0x010","0.002962000","","","","","208.754092000","0.001952000","0.016626000","0.002962000"
"10.0.2.15","10.0.2.2","52","Set","Not set","","","","64","TCP","64256","39","23","0","6","0","0x010","0.002895000","","","","","208.755035000","0.000943000","0.012688000","0.002895000"
"10.0.2.15","10.0.2.2","1028","Set","Not set","","","","64","TCP","64256","39","23","976","6","0","0x018","","","","","","208.755035000","0.000000000","0.012688000","0.000000000"
"10.0.2.2","10.0.2.15","836","Set","Not set","","","","64","TCP","5824","23","39","784","6","0","0x018","","","","","","208.756987000","0.001952000","0.014640000","0.001952000"
"10.0.2.15","10.0.2.2","52","Set","Not set","","","","64","TCP","64128","823","999","0","6","0","0x010","0.000976000","","","","","208.757963000","0.000976000","0.015616000","0.000976000"
"10.0.2.15","10.0.2.2","60","Set","Not set","","","","64","TCP","64240","0","0","0","7","0","0x002","","","","","","208.776506000","0.018543000","0.000000000","0.000000000"
"10.0.2.15","10.0.2.2","60","Set","Not set","","","","64","TCP","64240","0","0","0","8","0","0x002","","","","","","208.777484000","0.000978000","0.000000000","0.000000000"
"10.0.2.2","10.0.2.15","60","Set","Not set","","","","64","TCP","5792","1","0","0","7","0","0x012","0.001954000","","","","","208.778460000","0.000976000","0.001954000","0.001954000"
"10.0.2.2","10.0.2.15","60","Set","Not set","","","","64","TCP","5792","1","0","0","8","0","0x012","0.002928000","","","","","208.780412000","0.001952000","0.002928000","0.002928000"
"10.0.2.15","10.0.2.2","52","Set","Not set","","","","64","TCP","64256","1","1","0","7","0","0x010","0.003906000","","","","","208.782366000","0.001954000","0.005860000","0.003906000"
"10.0.2.15","10.0.2.2","74","Set","Not set","","","","64","TCP","64256","1","1","22","7","0","0x018","","","","","","208.783339000","0.000973000","0.006833000","0.000973000"
"10.0.2.15","10.0.2.2","52","Set","Not set","","","","64","TCP","64256","1","1","0","8","0","0x010","0.003903000","","","","","208.784315000","0.000976000","0.006831000","0.003903000"
"10.0.2.15","10.0.2.2","74","Set","Not set","","","","64","TCP","64256","1","1","22","8","0","0x018","","","","","","208.785294000","0.000979000","0.007810000","0.000979000"
"10.0.2.2","10.0.2.15","52","Set","Not set","","","","64","TCP","5824","23","1","0","7","0","0x010","0.003939000","","","","","208.787278000","0.001984000","0.010772000","0.003939000"
"10.0.2.2","10.0.2.15","52","Set","Not set","","","","64","TCP","5824","23","1","0","8","0","0x010","0.002924000","","","","","208.788218000","0.000940000","0.010734000","0.002924000"
"10.0.2.2","10.0.2.15","90","Set","Not set","","","","64","TCP","5824","23","1","38","7","0","0x018","","","","","","208.790171000","0.001953000","0.013665000","0.002893000"
"10.0.2.2","10.0.2.15","52","Set","Not set","","","","64","TCP","7744","999","823","0","5","0","0x010","0.042002000","","","","","208.792157000","0.001986000","0.054691000","0.038065000"
"10.0.2.2","10.0.2.15","52","Set","Not set","","","","64","TCP","7744","999","823","0","6","0","0x010","0.038063000","","","","","208.793098000","0.000941000","0.050751000","0.035135000"
"10.0.2.15","10.0.2.2","52","Set","Not set","","","","64","TCP","64256","39","23","0","7","0","0x010","0.003903000","","","","","208.794074000","0.000976000","0.017568000","0.003903000"
"10.0.2.15","10.0.2.2","1028","Set","Not set","","","","64","TCP","64256","39","23","976","7","0","0x018","","","","","","208.795052000","0.000978000","0.018546000","0.000978000"
"10.0.2.15","10.0.2.2","76","Set","Not set","","","","64","TCP","64128","823","999","24","5","0","0x018","","","","","","208.796029000","0.000977000","0.058563000","0.003872000"
"10.0.2.15","10.0.2.2","76","Set","Not set","","","","64","TCP","64128","823","999","24","6","0","0x018","","","","","","208.797002000","0.000973000","0.054655000","0.003904000"
"10.0.2.2","10.0.2.15","836","Set","Not set","","","","64","TCP","5824","23","39","784","7","0","0x018","","","","","","208.797978000","0.000976000","0.021472000","0.002926000"
"10.0.2.2","10.0.2.15","90","Set","Not set","","","","64","TCP","5824","23","1","38","8","0","0x018","","","","","","208.798955000","0.000977000","0.021471000","0.010737000"
"10.0.2.2","10.0.2.15","52","Set","Not set","","","","64","TCP","7744","1023","823","0","5","0","0x010","0.004886000","","","","","208.800915000","0.001960000","0.063449000","0.004886000"
"10.0.2.2","10.0.2.15","52","Set","Not set","","","","64","TCP","7744","1023","823","0","6","0","0x010","0.004882000","","","","","208.801884000","0.000969000","0.059537000","0.004882000"
"10.0.2.15","10.0.2.2","52","Set","Not set","","","","64","TCP","64128","823","999","0","7","0","0x010","0.004882000","","","","","208.802860000","0.000976000","0.026354000","0.004882000"
"10.0.2.2","10.0.2.15","332","Set","Not set","","","","64","TCP","7744","1023","823","280","5","0","0x018","","","","","","208.803836000","0.000976000","0.066370000","0.002921000"
"10.0.2.15","10.0.2.2","52","Set","Not set","","","","64","TCP","64256","39","23","0","8","0","0x010","0.005857000","","","","","208.804812000","0.000976000","0.027328000","0.005857000"
"10.0.2.15","10.0.2.2","1028","Set","Not set","","","","64","TCP","64256","39","23","976","8","0","0x018","","","","","","208.805788000","0.000976000","0.028304000","0.000976000"
"10.0.2.15","10.0.2.2","52","Set","Not set","","","","64","TCP","64128","1103","1023","0","5","0","0x010","0.004879000","","","","","208.808715000","0.002927000","0.071249000","0.004879000"
"10.0.2.2","10.0.2.15","836","Set","Not set","","","","64","TCP","5824","23","39","784","8","0","0x018","","","","","","208.808715000","0.000000000","0.031231000","0.002927000"
"10.0.2.2","10.0.2.15","332","Set","Not set","","","","64","TCP","7744","1023","823","280","6","0","0x018","","","","","","208.809691000","0.000976000","0.067344000","0.007807000"
"10.0.2.15","10.0.2.2","52","Set","Not set","","","","64","TCP","64128","823","999","0","8","0","0x010","0.003907000","","","","","208.812622000","0.002931000","0.035138000","0.003907000"
"10.0.2.15","10.0.2.2","52","Set","Not set","","","","64","TCP","64128","1103","1023","0","6","0","0x010","0.003905000","","","","","208.813596000","0.000974000","0.071249000","0.003905000"
"10.0.2.15","10.0.2.2","324","Set","Not set","","","","64","TCP","64128","1103","1023","272","5","0","0x018","","","","","","208.814574000","0.000978000","0.077108000","0.005859000"
"10.0.2.15","10.0.2.2","324","Set","Not set","","","","64","TCP","64128","1103","1023","272","6","0","0x018","","","","","","208.818474000","0.003900000","0.076127000","0.004878000"
"10.0.2.2","10.0.2.15","52","Set","Not set","","","","64","TCP","7744","999","823","0","7","0","0x010","0.037088000","","","","","208.832140000","0.013666000","0.055634000","0.029280000"
"10.0.2.15","10.0.2.2","76","Set","Not set","","","","64","TCP","64128","823","999","24","7","0","0x018","","","","","","208.835066000","0.002926000","0.058560000","0.002926000"
"10.0.2.2","10.0.2.15","900","Set","Not set","","","","64","TCP","9728","1295","1103","848","5","0","0x018","0.020492000","","","","","208.835066000","0.000000000","0.097600000","0.020492000"
"10.0.2.2","10.0.2.15","52","Set","Not set","","","","64","TCP","7744","1023","823","0","7","0","0x010","0.001954000","","","","","208.837020000","0.001954000","0.060514000","0.001954000"
"10.0.2.15","10.0.2.2","52","Set","Not set","","","","64","TCP","64128","1951","1295","0","5","0","0x010","0.003907000","","","","","208.838973000","0.001953000","0.101507000","0.003907000"
"10.0.2.2","10.0.2.15","52","Set","Not set","","","","64","TCP","7744","999","823","0","8","0","0x010","0.036113000","","","","","208.841901000","0.002928000","0.064417000","0.029279000"
"10.0.2.2","10.0.2.15","332","Set","Not set","","","","64","TCP","7744","1023","823","280","7","0","0x018","","","","","","208.846781000","0.004880000","0.070275000","0.009761000"
"10.0.2.15","10.0.2.2","76","Set","Not set","","","","64","TCP","64128","823","999","24","8","0","0x018","","","","","","208.847754000","0.000973000","0.070270000","0.005853000"
"10.0.2.15","10.0.2.2","68","Set","Not set","","","","64","TCP","64128","1951","1295","16","5","0","0x018","","","","","","208.848733000","0.000979000","0.111267000","0.009760000"
"10.0.2.15","10.0.2.2","52","Set","Not set","","","","64","TCP","64128","1103","1023","0","7","0","0x010","0.002927000","","","","","208.849708000","0.000975000","0.073202000","0.002927000"
"10.0.2.2","10.0.2.15","52","Set","Not set","","","","64","TCP","7744","1023","823","0","8","0","0x010","0.001954000","","","","","208.849708000","0.000000000","0.072224000","0.001954000"
"10.0.2.2","10.0.2.15","52","Set","Not set","","","","64","TCP","9728","1295","1103","0","6","0","0x010","0.033187000","","","","","208.851661000","0.001953000","0.109314000","0.033187000"
"10.0.2.15","10.0.2.2","324","Set","Not set","","","","64","TCP","64128","1103","1023","272","7","0","0x018","","","","","","208.853646000","0.001985000","0.077140000","0.003938000"
"10.0.2.2","10.0.2.15","900","Set","Not set","","","","64","TCP","9728","1295","1103","848","6","0","0x018","","","","","","208.854621000","0.000975000","0.112274000","0.002960000"
"10.0.2.15","10.0.2.2","52","Set","Not set","","","","64","TCP","64128","1951","1295","0","6","0","0x010","0.001917000","","","","","208.856538000","0.001917000","0.114191000","0.001917000"
"10.0.2.15","10.0.2.2","68","Set","Not set","","","","64","TCP","64128","1951","1295","16","6","0","0x018","","","","","","208.860475000","0.003937000","0.118128000","0.003937000"
"10.0.2.2","10.0.2.15","900","Set","Not set","","","","64","TCP","9728","1295","1103","848","7","0","0x018","0.013628000","","","","","208.867274000","0.006799000","0.090768000","0.013628000"
"10.0.2.2","10.0.2.15","52","Set","Not set","","","","64","TCP","9728","1311","1951","0","6","0","0x010","0.007776000","","","","","208.868251000","0.000977000","0.125904000","0.007776000"
"10.0.2.2","10.0.2.15","332","Set","Not set","","","","64","TCP","7744","1023","823","280","8","0","0x018","","","","","","208.868251000","0.000000000","0.090767000","0.018543000"
"10.0.2.15","10.0.2.2","104","Set","Not set","","","","64","TCP","64128","1951","1311","52","6","0","0x018","","","","","","208.870203000","0.001952000","0.127856000","0.001952000"
"10.0.2.15","10.0.2.2","52","Set","Not set","","","","64","TCP","64128","1103","1023","0","8","0","0x010","0.002928000","","","","","208.871179000","0.000976000","0.093695000","0.002928000"
"10.0.2.15","10.0.2.2","68","Set","Not set","","","","64","TCP","64128","1951","1295","16","7","0","0x018","0.007809000","","","","","208.875083000","0.003904000","0.098577000","0.007809000"
"10.0.2.2","10.0.2.15","52","Set","Not set","","","","64","TCP","9728","1363","1951","0","6","0","0x010","0.004880000","","","","","208.875083000","0.000000000","0.132736000","0.004880000"
"10.0.2.2","10.0.2.15","104","Set","Not set","","","","64","TCP","9728","1363","1951","52","6","0","0x018","","","","","","208.876060000","0.000977000","0.133713000","0.000977000"
"10.0.2.15","10.0.2.2","324","Set","Not set","","","","64","TCP","64128","1103","1023","272","8","0","0x018","","","","","","208.877034000","0.000974000","0.099550000","0.005855000"
"10.0.2.15","10.0.2.2","120","Set","Not set","","","","64","TCP","64128","2003","1363","68","6","0","0x018","0.002927000","","","","","208.878987000","0.001953000","0.136640000","0.002927000"
"10.0.2.2","10.0.2.15","52","Set","Not set","","","","64","TCP","9728","1311","1951","0","5","0","0x010","0.033187000","","","","","208.881920000","0.002933000","0.144454000","0.033187000"
"10.0.2.2","8.8.8.8","68","Set","Not set","","","","64","UDP","","","","","","","","","","","","36144,53","208.882890000","0.000970000","",""
"10.0.2.15","10.0.2.2","104","Set","Not set","","","","64","TCP","64128","1951","1311","52","5","0","0x018","","","","","","208.885820000","0.002930000","0.148354000","0.003900000"
"10.0.2.2","10.0.2.15","52","Set","Not set","","","","64","TCP","9728","1363","1951","0","5","0","0x010","0.005855000","","","","","208.891675000","0.005855000","0.154209000","0.005855000"
"10.0.2.2","10.0.2.15","104","Set","Not set","","","","64","TCP","9728","1363","1951","52","5","0","0x018","","","","","","208.891675000","0.000000000","0.154209000","0.000000000"
"10.0.2.15","10.0.2.2","120","Set","Not set","","","","64","TCP","64128","2003","1363","68","5","0","0x018","0.002930000","","","","","208.894605000","0.002930000","0.157139000","0.002930000"
"10.0.2.2","8.8.8.8","68","Set","Not set","","","","64","UDP","","","","","","","","","","","","60586,53","208.896554000","0.001949000","",""
"10.0.2.2","10.0.2.15","900","Set","Not set","","","","64","TCP","9728","1295","1103","848","8","0","0x018","0.022476000","","","","","208.899510000","0.002956000","0.122026000","0.022476000"
"10.0.2.15","10.0.2.2","68","Set","Not set","","","","64","TCP","64128","1951","1295","16","8","0","0x018","0.004852000","","","","","208.904362000","0.004852000","0.126878000","0.004852000"
"10.0.2.2","10.0.2.15","52","Set","Not set","","","","64","TCP","9728","1311","1951","0","7","0","0x010","0.038066000","","","","","208.913149000","0.008787000","0.136643000","0.038066000"
"10.0.2.15","10.0.2.2","104","Set","Not set","","","","64","TCP","64128","1951","1311","52","7","0","0x018","","","","","","208.915098000","0.001949000","0.138592000","0.001949000"
"10.0.2.2","10.0.2.15","52","Set","Not set","","","","64","TCP","9728","1363","1951","0","7","0","0x010","0.002931000","","","","","208.918029000","0.002931000","0.141523000","0.002931000"
"10.0.2.2","10.0.2.15","104","Set","Not set","","","","64","TCP","9728","1363","1951","52","7","0","0x018","","","","","","208.919003000","0.000974000","0.142497000","0.000974000"
"10.0.2.15","10.0.2.2","120","Set","Not set","","","","64","TCP","64128","2003","1363","68","7","0","0x018","0.003904000","","","","","208.922907000","0.003904000","0.146401000","0.003904000"
"10.0.2.2","10.0.2.15","52","Set","Not set","","","","64","TCP","9728","1431","2003","0","6","0","0x010","0.044897000","","","","","208.923884000","0.000977000","0.181537000","0.044897000"
"10.0.2.2","8.8.8.8","68","Set","Not set","","","","64","UDP","","","","","","","","","","","","33592,53","208.926813000","0.002929000","",""
"10.0.2.2","10.0.2.15","52","Set","Not set","","","","64","TCP","9728","1431","2003","0","5","0","0x010","0.037086000","","","","","208.931691000","0.004878000","0.194225000","0.037086000"
"10.0.2.2","10.0.2.15","52","Set","Not set","","","","64","TCP","9728","1311","1951","0","8","0","0x010","0.038064000","","","","","208.942426000","0.010735000","0.164942000","0.038064000"
"10.0.2.15","10.0.2.2","104","Set","Not set","","","","64","TCP","64128","1951","1311","52","8","0","0x018","","","","","","208.943402000","0.000976000","0.165918000","0.000976000"
"10.0.2.2","10.0.2.15","52","Set","Not set","","","","64","TCP","9728","1363","1951","0","8","0","0x010","0.001953000","","","","","208.945355000","0.001953000","0.167871000","0.001953000"
"10.0.2.2","10.0.2.15","104","Set","Not set","","","","64","TCP","9728","1363","1951","52","8","0","0x018","","","","","","208.946333000","0.000978000","0.168849000","0.000978000"
"10.0.2.15","10.0.2.2","120","Set","Not set","","","","64","TCP","64128","2003","1363","68","8","0","0x018","0.001950000","","","","","208.948283000","0.001950000","0.170799000","0.001950000"
"10.0.2.2","8.8.8.8","68","Set","Not set","","","","64","UDP","","","","","","","","","","","","60003,53","208.950234000","0.001951000","",""
"10.0.2.2","10.0.2.15","52","Set","Not set","","","","64","TCP","9728","1431","2003","0","7","0","0x010","0.040015000","","","","","208.962922000","0.012688000","0.186416000","0.040015000"
"10.0.2.2","10.0.2.15","52","Set","Not set","","","","64","TCP","9728","1431","2003","0","8","0","0x010","0.034159000","","","","","208.982442000","0.019520000","0.204958000","0.034159000"
"","","","","","","","","","","","","","","","","","","","","","","211.903479000","2.921037000","",""
"","","","","","","","","","","","","","","","","","","","","","","213.883284000","1.979805000","",""
"10.0.2.2","8.8.8.8","68","Set","Not set","","","","64","UDP","","","","","","","","","","","","36144,53","213.883284000","0.000000000","",""
"","","","","","","","","","","","","","","","","","","","","","","213.888195000","0.004911000","",""
"10.0.2.2","8.8.8.8","68","Set","Not set","","","","64","UDP","","","","","","","","","","","","60586,53","213.892068000","0.003873000","",""
"10.0.2.2","8.8.8.8","68","Set","Not set","","","","64","UDP","","","","","","","","","","","","33592,53","213.922324000","0.030256000","",""
"10.0.2.2","8.8.8.8","68","Set","Not set","","","","64","UDP","","","","","","","","","","","","60003,53","213.942821000","0.020497000","",""
"","","","","","","","","","","","","","","","","","","","","","","216.511854000","2.569033000","",""
"10.0.2.2","10.0.2.15","120","Set","Not set","","","","64","TCP","9728","1431","2003","68","6","0","0x018","","","","","","218.884721000","2.372867000","10.142374000","9.960837000"
"10.0.2.15","10.0.2.2","136","Set","Not set","","","","64","TCP","64128","2071","1431","84","6","0","0x018","0.003901000","","","","","218.888622000","0.003901000","10.146275000","0.003901000"
"10.0.2.2","10.0.2.15","52","Set","Not set","","","","64","TCP","9728","1515","2071","0","6","0","0x010","0.001954000","","","","","218.890576000","0.001954000","10.148229000","0.001954000"
"10.0.2.2","10.0.2.15","120","Set","Not set","","","","64","TCP","9728","1431","2003","68","5","0","0x018","","","","","","218.893504000","0.002928000","10.156038000","9.961813000"
"10.0.2.15","10.0.2.2","152","Set","Not set","","","","64","TCP","64128","2071","1431","100","5","0","0x018","0.002925000","","","","","218.896429000","0.002925000","10.158963000","0.002925000"
"10.0.2.2","10.0.2.15","52","Set","Not set","","","","64","TCP","9728","1531","2071","0","5","0","0x010","0.001952000","","","","","218.898381000","0.001952000","10.160915000","0.001952000"
"10.0.2.2","10.0.2.15","120","Set","Not set","","","","64","TCP","9728","1431","2003","68","7","0","0x018","","","","","","218.925709000","0.027328000","10.149203000","9.962787000"
"10.0.2.15","10.0.2.2","152","Set","Not set","","","","64","TCP","64128","2071","1431","100","7","0","0x018","0.002928000","","","","","218.928637000","0.002928000","10.152131000","0.002928000"
"10.0.2.2","10.0.2.15","52","Set","Not set","","","","64","TCP","9728","1531","2071","0","7","0","0x010","0.001952000","","","","","218.930589000","0.001952000","10.154083000","0.001952000"
"10.0.2.2","10.0.2.15","120","Set","Not set","","","","64","TCP","9728","1431","2003","68","8","0","0x018","","","","","","218.945229000","0.014640000","10.167745000","9.962787000"
"10.0.2.15","10.0.2.2","152","Set","Not set","","","","64","TCP","64128","2071","1431","100","8","0","0x018","0.001953000","","","","","218.947182000","0.001953000","10.169698000","0.001953000"
"10.0.2.2","10.0.2.15","52","Set","Not set","","","","64","TCP","9728","1531","2071","0","8","0","0x010","0.001952000","","","","","218.949134000","0.001952000","10.171650000","0.001952000"
"10.0.2.2","10.0.2.15","120","Set","Not set","","","","64","TCP","9728","1515","2071","68","6","0","0x018","","","","","","221.133413000","2.184279000","12.391066000","2.242837000"
"10.0.2.15","10.0.2.2","136","Set","Not set","","","","64","TCP","64128","2139","1515","84","6","0","0x018","0.001953000","","","","","221.135366000","0.001953000","12.393019000","0.001953000"
"10.0.2.2","10.0.2.15","52","Set","Not set","","","","64","TCP","9728","1599","2139","0","6","0","0x010","0.001952000","","","","","221.137318000","0.001952000","12.394971000","0.001952000"
"10.0.2.2","10.0.2.15","120","Set","Not set","","","","64","TCP","9728","1531","2071","68","5","0","0x018","","","","","","221.144151000","0.006833000","12.406685000","2.245770000"
"10.0.2.15","10.0.2.2","136","Set","Not set","","","","64","TCP","64128","2139","1531","84","5","0","0x018","0.003902000","","","","","221.148053000","0.003902000","12.410587000","0.003902000"
"10.0.2.2","10.0.2.15","52","Set","Not set","","","","64","TCP","9728","1615","2139","0","5","0","0x010","0.001954000","","","","","221.150007000","0.001954000","12.412541000","0.001954000"
"10.0.2.2","10.0.2.15","120","Set","Not set","","","","64","TCP","9728","1531","2071","68","7","0","0x018","","","","","","221.173428000","0.023421000","12.396922000","2.242839000"
"10.0.2.15","10.0.2.2","136","Set","Not set","","","","64","TCP","64128","2139","1531","84","7","0","0x018","0.002929000","","","","","221.176357000","0.002929000","12.399851000","0.002929000"
"10.0.2.2","10.0.2.15","52","Set","Not set","","","","64","TCP","9728","1615","2139","0","7","0","0x010","0.001012000","","","","","221.177369000","0.001012000","12.400863000","0.001012000"
"10.0.2.2","10.0.2.15","120","Set","Not set","","","","64","TCP","9728","1531","2071","68","8","0","0x018","","","","","","221.193927000","0.016558000","12.416443000","2.244793000"
"10.0.2.15","10.0.2.2","152","Set","Not set","","","","64","TCP","64128","2139","1531","100","8","0","0x018","0.001950000","","","","","221.195877000","0.001950000","12.418393000","0.001950000"
"10.0.2.2","10.0.2.15","52","Set","Not set","","","","64","TCP","9728","1631","2139","0","8","0","0x010","0.001954000","","","","","221.197831000","0.001954000","12.420347000","0.001954000"
"","","","","","","","","","","","","","","","","","","","","","","221.271010000","0.073179000","",""
"10.0.2.2","10.0.2.15","120","Set","Not set","","","","64","TCP","9728","1599","2139","68","6","0","0x018","","","","","","222.654286000","1.383276000","13.911939000","1.516968000"
"10.0.2.15","10.0.2.2","136","Set","Not set","","","","64","TCP","64128","2207","1599","84","6","0","0x018","0.001920000","","","","","222.656206000","0.001920000","13.913859000","0.001920000"
"10.0.2.2","10.0.2.15","52","Set","Not set","","","","64","TCP","9728","1683","2207","0","6","0","0x010","0.001952000","","","","","222.658158000","0.001952000","13.915811000","0.001952000"
"10.0.2.2","10.0.2.15","120","Set","Not set","","","","64","TCP","9728","1615","2139","68","5","0","0x018","","","","","","222.663062000","0.004904000","13.925596000","1.513055000"
"10.0.2.15","10.0.2.2","136","Set","Not set","","","","64","TCP","64128","2207","1615","84","5","0","0x018","0.003880000","","","","","222.666942000","0.003880000","13.929476000","0.003880000"
"10.0.2.2","10.0.2.15","52","Set","Not set","","","","64","TCP","9728","1699","2207","0","5","0","0x010","0.000978000","","","","","222.667920000","0.000978000","13.930454000","0.000978000"
"10.0.2.2","10.0.2.15","120","Set","Not set","","","","64","TCP","9728","1615","2139","68","7","0","0x018","","","","","","222.694271000","0.026351000","13.917765000","1.516902000"
