"ip.src","ip.dst","ip.len","ip.flags.df","ip.flags.mf","ip.fragment","ip.fragment.count","ip.fragments","ip.ttl","ip.proto","tcp.window_size","tcp.ack","tcp.seq","tcp.len","tcp.stream","tcp.urgent_pointer","tcp.flags","tcp.analysis.ack_rtt","tcp.segments","tcp.reassembled.length","http.request","udp.port","frame.time_relative","frame.time_delta","tcp.time_relative","tcp.time_delta"
"10.10.10.130","10.10.10.1","386","Set","Not set","","","","64","TCP","64128","1832","607","346","2","0","0x018","","","","","","3.696154383","0.001497035","0.758707412","0.059481334"
"10.10.10.1","10.10.10.130","40","Set","Not set","","","","128","TCP","130304","983","1816","0","1","0","0x010","0.011020702","","","","","3.705678050","0.009523667","0.768595898","0.011020702"
"10.10.10.1","10.10.10.130","40","Set","Not set","","","","128","TCP","130304","953","1832","0","2","0","0x010","0.010629577","","","","","3.706783960","0.001105910","0.769336989","0.010629577"
"10.10.10.130","10.10.10.1","387","Set","Not set","","","","64","TCP","64128","1277","347","347","5","0","0x018","","","","","","3.718495851","0.011711891","0.157522763","0.086327911"
"10.10.10.130","10.10.10.1","386","Set","Not set","","","","64","TCP","64128","1272","347","346","4","0","0x018","","","","","","3.720053431","0.001557580","0.159578252","0.085948937"
"10.10.10.130","10.10.10.1","386","Set","Not set","","","","64","TCP","64128","1276","347","346","3","0","0x018","","","","","","3.722811218","0.002757787","0.163414380","0.083943032"
"10.10.10.1","10.10.10.130","40","Set","Not set","","","","128","TCP","130560","693","1272","0","4","0","0x010","0.010578072","","","","","3.730631503","0.007820285","0.170156324","0.010578072"
"10.10.10.130","10.10.10.1","386","Set","Not set","","","","64","TCP","64128","1279","347","346","6","0","0x018","","","","","","3.732429263","0.001797760","0.170634007","0.071567048"
"10.10.10.1","10.10.10.130","40","Set","Not set","","","","128","TCP","130560","693","1276","0","3","0","0x010","0.010629896","","","","","3.733441114","0.001011851","0.174044276","0.010629896"
"10.10.10.1","10.10.10.130","40","Set","Not set","","","","128","TCP","130560","694","1277","0","5","0","0x010","0.017693110","","","","","3.736188961","0.002747847","0.175215873","0.017693110"
"10.10.10.1","10.10.10.130","40","Set","Not set","","","","128","TCP","130560","693","1279","0","6","0","0x010","0.010994449","","","","","3.743423712","0.007234751","0.181628456","0.010994449"
"10.10.10.1","10.10.10.130","580","Set","Not set","","","","128","TCP","130560","693","1279","540","6","0","0x018","","","","True","","4.451109465","0.707685753","0.889314209","0.707685753"
"10.10.10.130","10.10.10.1","40","Set","Not set","","","","64","TCP","64128","1819","693","0","6","0","0x010","0.000164057","","","","","4.451273522","0.000164057","0.889478266","0.000164057"
"10.10.10.1","10.10.10.130","538","Set","Not set","","","","128","TCP","130560","693","1276","498","3","0","0x018","","","","True","","4.457733577","0.006460055","0.898336739","0.724292463"
"10.10.10.130","10.10.10.1","40","Set","Not set","","","","64","TCP","64128","1774","693","0","3","0","0x010","0.000064090","","","","","4.457797667","0.000064090","0.898400829","0.000064090"
"10.10.10.130","10.10.10.1","297","Set","Not set","","","","64","TCP","64128","1819","693","257","6","0","0x018","","","","","","4.524838343","0.067040676","0.963043087","0.073564821"
"10.10.10.1","10.10.10.130","40","Set","Not set","","","","128","TCP","130304","950","1819","0","6","0","0x010","0.010719128","","","","","4.535557471","0.010719128","0.973762215","0.010719128"
"10.10.10.130","10.10.10.1","408","Set","Not set","","","","64","TCP","64128","1774","693","368","3","0","0x018","","","","","","5.068582245","0.533024774","1.509185407","0.610784578"
"10.10.10.1","10.10.10.130","589","Set","Not set","","","","128","TCP","130304","1061","1774","549","3","0","0x018","0.003931186","","","True","","5.072513431","0.003931186","1.513116593","0.003931186"
"10.10.10.130","10.10.10.1","40","Set","Not set","","","","64","TCP","64128","2323","1061","0","3","0","0x010","0.000074363","","","","","5.072587794","0.000074363","1.513190956","0.000074363"
"10.10.10.130","10.10.10.1","298","Set","Not set","","","","64","TCP","64128","2323","1061","258","3","0","0x018","","","","","","5.161008336","0.088420542","1.601611498","0.088420542"
"10.10.10.1","10.10.10.130","40","Set","Not set","","","","128","TCP","130048","1319","2323","0","3","0","0x010","0.010913095","","","","","5.171921431","0.010913095","1.612524593","0.010913095"
"10.10.10.1","10.10.10.130","603","Set","Not set","","","","128","TCP","130048","1319","2323","563","3","0","0x018","","","","True","","7.222276655","2.050355224","3.662879817","2.050355224"
"10.10.10.130","10.10.10.1","40","Set","Not set","","","","64","TCP","64128","2886","1319","0","3","0","0x010","0.000087686","","","","","7.222364341","0.000087686","3.662967503","0.000087686"
"10.10.10.130","10.10.10.1","300","Set","Not set","","","","64","TCP","64128","2886","1319","260","3","0","0x018","","","","","","7.237249615","0.014885274","3.677852777","0.014885274"
"10.10.10.1","10.10.10.130","40","Set","Not set","","","","128","TCP","131328","1579","2886","0","3","0","0x010","0.010555947","","","","","7.247805562","0.010555947","3.688408724","0.010555947"
"10.10.10.130","10.10.10.1","40","Set","Not set","","","","64","TCP","64128","1816","983","0","1","0","0x011","","","","","","8.697255344","1.449449782","5.760173192","4.991577294"
"10.10.10.1","10.10.10.130","40","Set","Not set","","","","128","TCP","130304","984","1816","0","1","0","0x010","0.000597798","","","","","8.697853142","0.000597798","5.760770990","0.000597798"
"10.10.10.130","10.10.10.1","40","Set","Not set","","","","64","TCP","64128","1832","953","0","2","0","0x011","","","","","","8.699115964","0.001262822","5.761668993","4.992332004"
"10.10.10.1","10.10.10.130","40","Set","Not set","","","","128","TCP","130304","954","1832","0","2","0","0x010","0.000553170","","","","","8.699669134","0.000553170","5.762222163","0.000553170"
"10.10.10.130","10.10.10.1","40","Set","Not set","","","","64","TCP","64128","1277","694","0","5","0","0x011","","","","","","8.720592086","0.020922952","5.159618998","4.984403125"
"10.10.10.1","10.10.10.130","40","Set","Not set","","","","128","TCP","130560","695","1277","0","5","0","0x010","0.000507387","","","","","8.721099473","0.000507387","5.160126385","0.000507387"
"10.10.10.130","10.10.10.1","40","Set","Not set","","","","64","TCP","64128","1272","693","0","4","0","0x011","","","","","","8.721813269","0.000713796","5.161338090","4.991181766"
"10.10.10.1","10.10.10.130","40","Set","Not set","","","","128","TCP","130560","694","1272","0","4","0","0x010","0.000560075","","","","","8.722373344","0.000560075","5.161898165","0.000560075"
"10.10.10.130","10.10.10.1","40","Set","Not set","","","","64","TCP","64128","1819","950","0","6","0","0x011","","","","","","9.526864056","0.804490712","5.965068800","4.991306585"
"10.10.10.1","10.10.10.130","40","Set","Not set","","","","128","TCP","130304","951","1819","0","6","0","0x010","0.000771796","","","","","9.527635852","0.000771796","5.965840596","0.000771796"
"10.10.10.130","10.10.10.1","40","Set","Not set","","","","64","TCP","64128","2886","1579","0","3","0","0x011","","","","","","12.279236739","2.751600887","8.719839901","5.031431177"
"10.10.10.1","10.10.10.130","40","Set","Not set","","","","128","TCP","131328","1580","2886","0","3","0","0x010","0.000715058","","","","","12.279951797","0.000715058","8.720554959","0.000715058"
"10.10.10.1","10.10.10.130","40","Set","Not set","","","","128","TCP","130304","984","1816","0","1","0","0x011","","","","","","24.463984457","12.184032660","21.526902305","15.766131315"
"10.10.10.130","10.10.10.1","40","Set","Not set","","","","64","TCP","64128","1817","984","0","1","0","0x010","0.000059604","","","","","24.464044061","0.000059604","21.526961909","0.000059604"
"10.10.10.1","10.10.10.130","40","Set","Not set","","","","128","TCP","130304","954","1832","0","2","0","0x011","","","","","","24.464426354","0.000382293","21.526979383","15.764757220"
"10.10.10.130","10.10.10.1","40","Set","Not set","","","","64","TCP","64128","1833","954","0","2","0","0x010","0.000025443","","","","","24.464451797","0.000025443","21.527004826","0.000025443"
"10.10.10.1","10.10.10.130","40","Set","Not set","","","","128","TCP","130560","695","1277","0","5","0","0x011","","","","","","24.464613184","0.000161387","20.903640096","15.743513711"
"10.10.10.130","10.10.10.1","40","Set","Not set","","","","64","TCP","64128","1278","695","0","5","0","0x010","0.000015574","","","","","24.464628758","0.000015574","20.903655670","0.000015574"
"10.10.10.1","10.10.10.130","40","Set","Not set","","","","128","TCP","130560","694","1272","0","4","0","0x011","","","","","","24.464772639","0.000143881","20.904297460","15.742399295"
"10.10.10.130","10.10.10.1","40","Set","Not set","","","","64","TCP","64128","1273","694","0","4","0","0x010","0.000014282","","","","","24.464786921","0.000014282","20.904311742","0.000014282"
"10.10.10.1","10.10.10.130","40","Set","Not set","","","","128","TCP","130304","951","1819","0","6","0","0x011","","","","","","24.464936548","0.000149627","20.903141292","14.937300696"
"10.10.10.130","10.10.10.1","40","Set","Not set","","","","64","TCP","64128","1820","951","0","6","0","0x010","0.000014457","","","","","24.464951005","0.000014457","20.903155749","0.000014457"
"10.10.10.1","10.10.10.130","40","Set","Not set","","","","128","TCP","131328","1580","2886","0","3","0","0x011","","","","","","24.465105594","0.000154589","20.905708756","12.185153797"
"10.10.10.130","10.10.10.1","40","Set","Not set","","","","64","TCP","64128","2887","1580","0","3","0","0x010","0.000013922","","","","","24.465119516","0.000013922","20.905722678","0.000013922"
"10.10.10.1","10.10.10.130","40","Set","Not set","","","","128","TCP","130304","984","1816","0","1","0","0x011","","","","","","24.465272480","0.000152964","21.528190328","0.001228419"
